"","ccount.BCVAP_2012.RomneyR_12G_President","ccount.HCVAP_2012.RomneyR_12G_President","ccount.WCVAP_2012.RomneyR_12G_President","ccount.OCVAP_2012.RomneyR_12G_President","ccount.X12G_President_CVAP.RomneyR_12G_President","ccount.BCVAP_2012.ObamaD_12G_President","ccount.HCVAP_2012.ObamaD_12G_President","ccount.WCVAP_2012.ObamaD_12G_President","ccount.OCVAP_2012.ObamaD_12G_President","ccount.X12G_President_CVAP.ObamaD_12G_President","ccount.BCVAP_2012.X12G_President_abstain","ccount.HCVAP_2012.X12G_President_abstain","ccount.WCVAP_2012.X12G_President_abstain","ccount.OCVAP_2012.X12G_President_abstain","ccount.X12G_President_CVAP.X12G_President_abstain"
"197",105808.734973598,251836.591458729,4080413.75273754,126424.346814507,7060.29939628374,910168.211244405,1112606.9858147,936963.575806978,345628.016657137,4635.97886544377,1013900.05378199,2845020.42272656,3947614.67145549,214038.636528356,42.7217382724885
"198",110569.127661128,254216.744755475,4073770.71694027,124380.437351063,7056.92360407181,913924.62536423,1101664.36659683,942572.444349778,344359.970735805,4642.67522973617,1005383.24697464,2853582.8886477,3948648.83870996,217350.591913133,39.4011661920151
"199",111729.728453072,247930.223021057,4080679.52209318,123561.592880616,7055.82112627873,924926.06482226,1087519.90761002,945905.630436302,343731.06624846,4628.87739776579,993221.206724669,2874013.86936893,3938406.84747052,218798.340870924,54.3014759554833
"200",112111.244909169,249883.130800627,4073152.57977627,127606.953860204,7072.64262152274,921431.37495341,1104111.57517493,936674.338711524,341601.804742159,4608.22168369958,996334.380137425,2855469.29402444,3955165.0815122,216882.241397636,58.1356947776704
"201",111456.788457044,249958.163777624,4066767.78636196,133805.086057426,7086.78394278852,909722.486600077,1129945.46218189,928398.66722548,334414.555578653,4598.88952410754,1008697.72494288,2829560.37404047,3969825.54641255,217871.358363921,53.3265331039435
"202",105608.204225494,245601.149862379,4072273.46452713,137516.137520379,7083.11033884444,912517.610452605,1131166.9675991,925734.000530186,334282.88063177,4602.50749853721,1011751.1853219,2832695.88253853,3966984.5349427,214291.981847848,53.3821626183473
"203",102641.631709767,252738.11804487,4070389.63863517,136863.776654213,7070.40906320211,899820.211746545,1131927.89532708,930486.286250862,341492.532108688,4621.47041713284,1027415.15654369,2824797.98662805,3964116.07511396,207734.6912371,47.1205196650456
"204",102391.315311379,247371.860163552,4076471.81775718,136375.165244798,7059.04969696237,905218.482021325,1139530.9406828,911483.285918,347009.806751884,4630.80136729378,1022267.2026673,2822561.19915366,3977036.89632483,202706.028003317,49.1489357438452
"205",99939.5582510819,258088.683009072,4069163.52499893,136261.324824443,7048.54478253132,923020.298465259,1137268.6498293,901494.392859112,342566.326173593,4629.95883743127,1006917.14328366,2814106.66716163,3994334.08214197,207263.349001966,60.4963800373954
"206",102732.387111308,255129.218679322,4064274.20978415,141708.381785029,7033.17521276641,918051.207994375,1132835.45865797,907302.328479067,345560.826053922,4652.00273616458,1009093.40489432,2821499.3226627,3993415.46173679,198821.79216105,53.8220510690047
"207",103052.284146207,250075.601867089,4067017.33981409,142431.92955179,6998.70793951802,916456.754563036,1130889.46962258,912335.535972401,346410.112569986,4690.34200890134,1010367.96129075,2828498.92851033,3985639.12421352,197248.957878225,49.9500515806351
"208",102396.510891705,248848.352668632,4069144.71409902,141833.080940987,7017.30188009253,911510.196848932,1123951.45512945,923394.172634428,343785.123156774,4672.58433154987,1015970.29225936,2836664.19220193,3972453.11326656,200472.795902238,49.1137883575977
"209",106752.397843097,245153.218413065,4073400.21926488,140077.10177459,6976.20662374414,911643.703486305,1135182.28974205,916689.654202512,341191.383266589,4705.45748236671,1011480.8986706,2829128.49184489,3974902.12653262,204822.514958822,57.3358938891367
"210",104571.541005138,246476.943188315,4072325.69620987,139530.83114775,6961.83522983999,915518.327053955,1145568.7889175,909212.529090157,334379.578014329,4719.28480132989,1009787.13194091,2817418.26789419,3983453.77469995,212180.59083792,57.8799688301091
"211",105713.655000879,247219.563332537,4072186.53060919,137317.537947102,6974.11337249464,919377.031892726,1132507.93327338,913817.155634219,338274.958618243,4723.22880947852,1004786.3131064,2829736.50339408,3978988.31375658,210498.503434655,41.6578180268352
"212",101912.573967998,252017.71215898,4067379.81678363,139449.565336707,6999.55528592008,910487.878483981,1136878.45243488,925530.988017341,331777.838852482,4684.2262558455,1017476.54754802,2820567.83540615,3972081.19519903,214863.595810808,55.2184582344073
"213",99999.5437407414,252225.006500282,4069995.89649419,141783.13363558,6999.34363414614,921468.131126863,1126478.30706647,914993.793741572,339919.53018675,4695.06841578674,1008409.32513239,2830760.68643324,3980002.30976424,204388.336177672,44.5879500671099
"214",102158.398883947,251081.591070163,4072412.13496251,135931.084962126,6987.09489570174,920918.416309729,1116884.17650826,924104.437184754,343508.077089146,4700.49786350194,1006800.18480632,2841498.23242157,3968475.42785275,206651.837948726,51.407240796319
"215",103287.723837149,240778.417815419,4075284.37523344,142541.793551901,7021.36430269385,914166.389035095,1123935.38276009,920002.059058872,343219.885810268,4666.66853928085,1012422.88712776,2844750.1994245,3969705.5657077,200329.320637831,50.9671580252958
"216",104297.637000604,244403.002987018,4076084.34657655,138909.309601865,7039.52322415918,916939.776366968,1112191.42098295,927125.299791842,346811.159144433,4637.33634736497,1008639.58663243,2852869.57603003,3961782.3536316,200370.531253701,62.1404284758458
"217",105445.271291523,250246.681455611,4071914.66474713,136209.272272835,7036.33588590464,916212.951446636,1117290.21131478,929855.66624115,340815.547339362,4646.2053763141,1008218.77726184,2841927.10722962,3963221.66901172,209066.180387804,56.4587377812572
"218",104433.430539615,248684.646661768,4072334.70088447,137774.165874782,7059.4794283532,908820.83225051,1126803.42600661,924409.789884101,343938.072086747,4623.51579430334,1016622.73720987,2833975.92733163,3968247.50923143,204378.762038473,56.00477734346
"219",107245.901629918,244708.371770398,4074970.96024921,134536.285664853,7062.5301877133,905570.733551597,1133709.23496215,922023.184891478,344709.042824348,4618.30386389274,1017060.36481848,2831046.39326746,3967997.85485931,206845.6715108,58.1659483939504
"220",106681.809207142,248403.462762813,4081678.92624585,129210.913511111,7076.31258426818,901019.946444975,1122799.78453202,926578.058052091,354778.191527259,4600.02678814251,1022175.24434788,2838260.75270517,3956735.01570206,202101.894961631,62.6606275893029
"221",113141.553423818,246232.647456445,4070546.08366899,132639.71265975,7091.8447107399,899392.407943544,1121243.64882921,933988.706784015,352067.577109891,4592.05318128685,1017343.03863264,2841987.70371434,3960457.20954698,201383.710230358,55.1021079732404
"222",108787.385812995,251771.025711501,4065890.03252408,134456.327314272,7094.95042643585,901329.09252903,1125470.00216554,921957.191252977,355819.640475526,4575.10912225368,1019760.52165798,2832222.97212293,3977144.77622295,195815.032210203,68.9404513104653
"223",109423.913293056,254745.322519429,4069869.15561587,127411.993277505,7067.42034684267,909026.140331464,1123989.3109927,914303.317347461,354881.253192308,4621.38536505325,1011426.94637548,2830729.36648787,3980819.52703663,203797.753530187,50.1942881040735
"224",105136.402701967,256948.708372475,4070554.97777739,130374.792453677,7070.59885723526,903521.423554023,1115860.5931222,924374.663344144,359550.046946766,4619.02095302775,1021219.173744,2836654.69850532,3970062.35887846,196166.160599556,49.3801897369873
"225",108176.014097369,260878.747893704,4060112.84658348,134431.77302943,7055.19596973536,909230.182047084,1117757.08002418,921736.937531133,355715.249937384,4618.24038367226,1012470.80385555,2830828.17208212,3983142.21588538,195943.977033186,65.5636465923717
"226",108052.397985835,250667.491381254,4068710.46510239,134840.409299399,7056.09319996258,902278.236178324,1122962.46566337,926024.865382732,352827.966606402,4640.32538992935,1019546.36583584,2835834.04295539,3970256.66951487,198422.624094199,42.5814101080747
"227",98714.6667788789,249976.935664608,4077461.78595389,137636.611279938,7008.78574151706,918862.601393146,1109996.83657323,925964.625325922,348863.025159655,4670.19717841441,1012299.73182798,2849490.22776217,3961565.5887202,199591.363560409,60.0170800685177
"228",100806.972361192,253567.107554086,4078552.27036497,129975.111897893,7018.43373998594,920183.886238233,1113975.2422841,923774.010000911,344581.372588521,4662.12305899754,1008886.14140058,2841921.65016182,3962665.71963415,211534.515513586,58.4432010165172
"229",102965.188835658,247326.99749126,4082352.61747424,131262.303323767,7046.1175530542,912436.161642733,1105431.01792376,940065.782685559,344312.673830124,4636.84134168959,1014475.64952161,2856705.98458497,3942573.5998402,210516.022846108,56.0411052562015
"230",104424.162240901,250132.416689599,4076124.37467543,130346.825275995,7043.10192731402,917883.106164063,1113815.75461866,925341.639222127,347130.319361561,4640.83935451953,1007569.73159503,2845515.82869175,3963525.98610243,208613.855362444,55.0587181664512
"231",105820.363294025,247247.194125704,4085760.37924539,126800.650795952,7034.39038755023,917410.838782616,1112549.95049508,925878.591812195,344777.645000953,4653.17313558356,1006645.79792336,2849666.85537921,3953353.02894242,214512.704203094,51.4364768662068
"232",105140.8620175,248786.134062834,4080353.16347727,128249.776530182,7028.89748038906,901769.210121754,1116117.60942524,930762.762677174,354816.80872036,4656.68501521328,1022966.92786075,2844560.25651192,3953876.07384556,203024.414749456,53.4175043976537
"233",106255.260251557,253271.089093538,4076162.05538263,125787.293357437,7040.0614423971,903046.34538026,1111889.64794673,940572.600165969,350715.223920852,4647.44049130988,1020575.39436819,2844303.26295974,3948257.34445142,209588.48272171,51.4980662930139
"234",106879.212494925,255879.759221981,4071837.76787649,125684.715229766,7047.62072464346,906992.174761708,1120209.6872096,933797.867141781,342191.05605584,4643.47900193841,1016005.61274336,2833374.55356843,3959356.36498172,218215.228714393,47.9002734181256
"235",109537.481639174,253836.287737858,4074263.0168086,122785.267355628,7039.07242739883,917686.388221732,1097508.96144387,940606.763710554,349033.72993509,4642.50645726027,1002653.13013909,2858118.75081827,3950122.21948085,214272.002709282,57.4211153408959
"236",106307.730824066,249638.0637627,4081648.47485001,123587.723422541,7032.33662771916,911590.008591315,1119666.36106749,927835.827110241,344784.585669169,4655.31921988896,1011979.26058462,2840159.57516981,3955507.69803975,217718.690908292,51.3441523918744
"237",109590.771134476,246334.716618832,4087515.16799021,119198.419150235,7006.50563260893,917695.257487442,1101732.96985066,939465.755937207,346016.137887982,4677.61525765953,1002590.97137808,2861396.31353051,3938011.07607259,220876.442961781,54.8791097315271
"238",113963.341668584,238335.210159457,4083866.87191019,125729.542510166,6990.84810949278,916756.829682004,1106768.60391894,937716.543126371,344035.22804174,4692.43708596424,999156.828649408,2864360.18592161,3943408.58496344,216326.229448096,55.7148045429783
"239",115703.781214908,245232.01888249,4078578.72502403,124452.96520237,6972.23530888547,910652.803946639,1112812.6859989,938750.249776071,342079.593296626,4709.66027022423,1003520.41483845,2851419.29511861,3947663.0251999,219558.441501005,57.104420890291
"240",110975.873932667,243059.226118538,4084867.62101959,123454.929071418,6979.56225584038,920739.75009885,1116978.06138685,930701.773682824,336662.81792436,4707.22916784903,998161.37596848,2849426.7124946,3949422.60529758,225973.253004222,52.2085763105772
"241",113217.26911815,247807.288399192,4077605.37791683,123674.321008666,6964.94066400598,928552.178625242,1117457.29592444,920839.050322691,337336.968884041,4723.67610510911,988107.55225661,2844199.41567637,3966547.57176048,225079.710107293,50.3832308849045
"242",104706.979420888,244988.356819492,4088218.01259186,123470.727693804,6978.02009863508,932136.655416122,1119115.79592589,914881.298726891,336642.061916979,4713.97155320965,993033.365162986,2845359.84725462,3961892.68868124,225978.210389216,47.0083481552572
"243",102850.833895657,247497.91387035,4089477.47205035,124858.103066394,7009.38693659609,925154.190390542,1133186.17447465,912391.239167324,333217.248504147,4665.30834350822,1001871.9757138,2828779.91165499,3963123.28878233,228015.648429456,64.304719895685
"244",101933.546167017,245271.411023749,4089232.22402049,126217.714924034,7037.12298698829,910572.54727179,1137093.90297974,919122.297505068,339183.222374322,4655.31783995069,1017370.90656119,2827098.6859965,3956637.47847442,220690.062701645,46.5591730610123
"245",106806.309258458,246533.102703202,4087048.46374333,124775.187436908,7047.52528480039,909485.880445818,1133866.70386858,915628.287975353,346441.930223732,4629.32467548179,1013584.81029572,2829064.19342822,3962315.24828131,214873.882339362,62.1500397178139
"246",106856.968991841,248480.8411057,4083929.07353568,123441.656468021,7067.6302830748,898572.579376974,1134713.38911797,919103.608983248,352262.371284926,4616.98313128942,1024447.45163119,2826269.76977635,3961959.31748107,210386.972247053,54.3865856357748
"247",102767.118925899,255163.85690888,4085169.62955963,122742.560133742,7064.55123675698,897115.204687484,1127656.62558171,925743.761606495,351734.942321579,4616.28609506959,1029994.67638662,2826643.51750942,3954078.60883386,211613.49754468,58.1626681734316
"248",102124.367941988,252644.935595071,4078821.57504296,129490.236731342,7081.78830554871,908690.85161714,1113785.95518588,932732.286623635,347290.581450688,4601.03071346815,1019061.78044087,2843033.10921905,3953438.13833342,209310.181817971,56.1809809831451
"249",99523.8313775762,249382.496232694,4084484.39633837,129039.418945133,7099.70188478309,921490.48213269,1115517.64907872,919944.351574932,347186.421628236,4586.43504010065,1008862.68648973,2844563.85468858,3960563.2520867,209865.159426629,52.8630751162454
"250",101132.427564103,248577.518354813,4086392.56653699,127482.123263938,7071.30161560954,907624.898294257,1116979.64803093,930540.361951105,351106.358601829,4609.15160753722,1021119.67414164,2843906.83361426,3948059.07151194,207502.518134233,58.5467768532382
"251",107348.189459717,246821.3609341,4081731.54436077,126945.974687704,7075.84533127806,923147.703036617,1112008.69760771,917754.822068241,349646.448101343,4608.84981344607,999381.107503668,2850633.94145819,3965505.633571,209498.577210953,54.3048552758621
"252",98024.081074596,247231.263377164,4085370.44477124,131886.664070465,7077.23121742095,917341.550178359,1117903.52405331,924762.02699734,344464.120944224,4614.68599843543,1014511.36874704,2844329.21256952,3954859.52823143,209740.214985311,47.0827841436132
"253",100573.037491566,247839.528801606,4080916.57375554,133739.81755809,7109.71397937787,919060.945668215,1117990.52102489,930770.150707619,336018.245665091,4565.37780655833,1010243.01684022,2843633.9501735,3953305.27553685,216332.936776819,63.9082140637909
"254",100619.05548214,249213.130701664,4082213.29811621,130144.556899095,7108.75134176162,923759.155053929,1122744.47653091,915923.14375024,342977.616309864,4572.44704966972,1005498.78946393,2837506.39276742,3966855.55813355,212968.82679104,57.801608568656
"255",103226.994483376,248050.517164069,4081909.87636998,129472.914592462,7125.46942515651,915196.334559779,1124376.76429114,917832.186842794,345462.373113838,4570.06881070249,1011453.67095685,2837036.7185448,3965249.93678722,211155.712293702,43.4617641409898
"256",104896.373059398,249411.991106162,4081640.74878064,126643.275779284,7116.69397564011,924494.560732171,1124802.11957106,911285.61793882,344426.53738494,4551.05260618708,1000486.06620843,2835249.88932279,3972065.63328056,215021.186835776,71.2534181727968
"257",106594.000837361,255354.350492983,4073537.04459799,127320.710529104,7120.24803278768,916368.153109615,1117572.1491822,918725.449222738,348664.025972897,4556.59954431062,1006914.84605302,2836537.50032483,3972729.50617928,210106.263498,62.1524229016951
"258",104926.450148296,256630.353933695,4073270.42669038,127217.82687455,7114.8672881884,925519.200572414,1126768.95380176,911259.426081443,342189.733052525,4570.17294530418,999431.349279286,2826064.69226454,3980462.14722818,216683.440072925,53.9597665074179
"259",103105.119054021,250521.019952724,4076298.86684144,132402.083966173,7109.45250633119,914036.860592202,1132413.798225,919437.93665387,337757.401930073,4581.6664565841,1012735.02035378,2826529.18182227,3969255.19650469,215931.514103756,47.8810370847029
"260",103105.303845941,249409.166231997,4083373.25577945,126833.658983895,7108.90380206991,910066.907005729,1125768.75566618,930459.592231729,337431.211714605,4566.25285207625,1016704.78914833,2834286.07810182,3951159.15198882,221826.1293015,63.8433458538312
"261",107415.478821843,246074.494711095,4077816.59453977,130011.056048179,7133.89340476329,913742.022707425,1109710.94061834,942121.127105886,338410.001305133,4555.88949479124,1008719.49847073,2853678.56467058,3945054.27835435,217669.942646689,49.2171004454678
"262",105170.728676074,247210.494572243,4076921.7165217,134373.163439023,7090.81923087313,900593.299732606,1127733.15476318,934932.778380862,341636.755321869,4590.04057530762,1024112.97159133,2834520.35066457,3953137.50509743,210081.081239107,58.1401938192528
"263",110567.622286629,251468.617722572,4063772.35453481,134920.905126691,7082.19319764217,901091.86906171,1117418.67290688,939001.197361409,345568.089915786,4608.66056229033,1018217.50865166,2840576.70937055,3962218.44810378,205602.004957521,48.1462400675067
"264",108162.07506678,248705.256020737,4069632.99236109,137789.031264594,7070.79062418479,906052.740075491,1133427.98557706,917544.666850647,349275.711239875,4607.94003417052,1015662.18485773,2827330.75840221,3977814.34078827,199026.257495532,60.2693416446848
"265",105959.413306823,247806.699379917,4074543.47436154,135307.486727906,7074.8669515636,914271.358479806,1123666.53250131,922101.732455048,342938.122287348,4614.363449326,1009646.22821336,2837990.76811878,3968346.7931834,207845.390984747,49.7695991103925
"266",106645.011525152,246840.556619814,4072610.67390064,133765.666977102,7065.78459205554,894127.126735033,1131197.52860941,925451.379544997,355587.78623459,4625.39606556444,1029104.86173981,2831425.9147708,3966929.94655437,196737.546788308,47.8193423800146
"267",112783.842048909,246447.14322133,4069249.072213,132542.788303793,7078.22717407553,900053.325991115,1119287.79439617,924491.861317406,362019.383708633,4609.27403625084,1017039.83195998,2843729.06238251,3971251.06646962,191528.827987574,51.4987896736224
"268",105714.454579788,249054.626150051,4078831.24569436,128360.673889485,7091.20123138439,905399.863651559,1126258.26276676,907974.005633706,365168.232428681,4601.88926125934,1018762.68176866,2834151.1110832,3978186.74867194,192562.093681834,45.9095073562572
"269",106638.677876171,243644.745017188,4082053.8673181,132941.752701437,7079.23091076181,894108.931328974,1145832.82612201,900093.169700858,362048.232892933,4597.1517400842,1029129.39079486,2819986.4288608,3982844.96298104,191101.01440563,62.6173491539884
"270",110112.252753298,247462.235141532,4074387.68918878,131268.872945202,7103.6727315817,892985.322355659,1145509.81468068,898115.410931263,367978.475205941,4584.47621317937,1026779.42489104,2816491.95017778,3992488.89987994,186843.651848857,50.8510552389256
"271",109222.542475994,250298.036152007,4073290.36927143,130282.685683937,7133.69242318254,887533.932227718,1143902.71055163,908303.95349203,363526.199172564,4553.46052607362,1033120.52529629,2815263.25329637,3983397.67723653,192282.1151435,51.8470507438324
"272",110931.953249616,241000.466580665,4075562.60545927,133829.086130552,7106.72850034419,883478.419721372,1148671.44687232,909286.316217034,361985.377753942,4586.89019901425,1035466.62702901,2819792.08654701,3980143.0783237,190276.536115506,45.3813006415489
"273",108498.615915664,243580.622534492,4085963.90793096,126872.615358818,7106.80273807987,896410.427892055,1140438.79488653,902005.123460262,364050.631227377,4584.60470515722,1024967.95619228,2825444.58257897,3977022.9686088,195167.753413808,47.592556762909
"274",107764.903964011,244764.846373373,4080111.78509097,128604.723500054,7090.41323874151,900799.309256015,1145609.23902242,905915.587769355,354668.085348373,4594.80470306098,1021312.78677998,2819089.91460422,3978964.62713966,202818.191151574,53.7820581975057
"275",106901.02664546,237767.493999354,4089135.74507169,127756.727912052,7096.01117329004,902008.529460087,1128617.09779036,921479.37309166,354349.298115859,4584.23155327786,1020967.44389445,2843079.40821031,3954376.88183664,203984.973972089,58.7572734320878
"276",105097.687627254,242765.721557101,4086225.92949287,130370.366566988,7040.74247897177,899275.164605707,1146076.87822738,900496.258585383,358759.43180116,4636.88693670384,1025504.14776704,2820621.40021553,3978269.81192173,196961.201631852,61.3705843243843
"277",101851.880387865,234158.931138674,4092008.31023461,132139.396318794,7056.04471514762,899350.102794444,1147971.66211082,895602.744759981,359630.088582582,4631.52905458322,1028675.01681769,2827333.40675051,3977380.94500542,194321.515098625,51.4262302691498
"278",103841.188119159,235087.169491678,4092668.13689791,131033.311254542,7047.86117136922,897051.115683864,1139063.50841267,910022.908582258,357882.186210481,4635.65536961158,1028984.69619698,2835313.32209566,3962300.95451981,197175.502534975,55.4834590191895
"279",106565.751912292,243857.245498869,4083870.23189625,128416.499673854,7037.05990326554,885879.322548104,1141561.6194963,929003.457541322,346649.664368339,4642.20566693996,1037431.9255396,2824045.13500484,3952118.31056243,211024.835957811,59.7344297945006
"280",107651.378222366,243318.692947133,4090418.28898498,119581.450549801,7028.80305527645,891954.836518251,1135202.12108056,930597.942224723,347591.212223007,4647.33246936566,1030270.78525939,2830943.18597228,3943975.76879031,218918.337227191,62.8644753578873
"281",103586.907762378,255975.99283436,4077631.39616805,127209.89902305,7040.45944433735,895766.326153143,1131661.11451859,930770.880945853,345970.379421067,4643.43303451391,1030523.76608448,2821826.89264704,3956589.7228861,212910.721555883,55.1075211487407
"282",102424.282971255,252565.676249789,4084353.53181471,123431.581319158,7024.23522176783,908075.403378178,1125958.37162657,931321.988443787,338590.851355652,4660.74000060178,1019377.31365057,2830939.95212364,3949316.47974148,224068.56732519,54.0247776303869
"283",107739.00917996,246271.533305299,4083192.05091026,125208.871167298,6999.62185181593,907384.013140304,1124448.73640455,932898.921524614,339102.480817841,4679.0022447083,1014753.97767974,2838743.73029016,3948901.02756512,221779.64801486,60.375903475766
"284",111216.44921793,241988.648992374,4080880.35311148,128300.190019908,6988.20548713978,908636.793853039,1114405.48859617,928333.4444037,353309.482886427,4700.66048217699,1010023.75692903,2853069.86241145,3955778.2024848,204481.327093667,50.134030683221
"285",107430.322766005,246763.868965363,4083221.01452665,124561.924571385,6973.14606334712,915495.499702301,1117011.62685166,919923.87150481,350173.38374814,4712.77600188098,1006951.17753169,2845688.50418298,3961847.11396854,211355.691680477,53.0779347718889
"286",105645.440246239,248214.416000975,4083780.03171976,125424.971448833,6988.35588074993,918453.492888007,1119112.53141953,916359.806678737,350928.918276045,4703.7081462376,1005778.06686575,2842137.0525795,3964852.16160148,209737.110275124,46.9359730124659
"287",102683.145097411,244370.059150029,4088092.40983088,126639.348391142,6986.01988987677,912458.323951915,1134392.89747478,910141.209399385,347753.218353327,4698.54763990239,1014735.53095067,2830701.04337519,3966758.38076973,211698.433255531,54.4324702208388
"288",105753.240409082,247942.448391534,4083281.95380355,125721.985377758,6950.6205483002,919658.495718673,1133573.4636568,904557.83203371,349315.065930505,4728.92283043681,1004465.26387224,2827948.08795168,3977152.21416272,211053.948691738,59.4566212629886
"289",102515.397363132,237184.149910788,4095974.31091049,128129.028618221,6971.30342519055,929651.49190398,1116177.73059628,909502.29441788,346820.828624157,4715.50166991555,997710.110732886,2856102.11949294,3959515.39467161,211141.142757621,52.1949048938976
"290",101267.078085437,239043.177923529,4091806.72203974,129509.373510231,6987.05602898498,928458.733733047,1121088.71230522,912028.42066607,346526.752784068,4705.19047522173,1000151.18818151,2849332.10977125,3961156.85729418,210054.873705702,46.7534957932907
"291",104655.615964992,243617.69019395,4083826.47778903,132774.0340079,6985.09521908458,922023.896735844,1123426.3531504,913259.169808248,344769.616089958,4701.10512372697,1003197.48729916,2842419.95665566,3967906.35240271,208547.34990214,52.7996571884419
"292",100049.413891785,246246.33638769,4081448.88328584,132532.235293679,6997.33020451094,915365.964294062,1125412.3960049,922456.772807999,341842.670153188,4698.72488981234,1014461.62181416,2837805.26760741,3961086.34390617,211716.094553135,42.9449056767106
"293",101095.756613944,247485.44054968,4089842.42790945,128019.333540701,6999.93651998777,912575.84784913,1128698.30210111,909293.6687714,352253.411077439,4687.36847674374,1016205.39553693,2833280.2573492,3965855.90331913,205818.25538186,51.6950032684765
"294",103486.365048117,247907.431787097,4089515.140196,121599.084760359,7019.5407552669,899299.084802009,1136079.86113611,913925.698174662,354080.544204592,4677.22798279028,1027091.55014987,2825476.70707679,3961551.16162933,210411.371035049,42.2312619428267
"295",105449.801550871,246473.892679678,4084181.8272623,126407.581258856,7007.0520685516,894873.864758522,1131140.96355525,926788.404124428,352858.512772207,4681.36129079555,1029553.33369061,2831849.14376508,3954021.76861328,206824.905968939,50.5866406528528
"296",102065.026078153,246291.015801226,4089351.43109574,124881.158825591,6964.69181374056,889225.337299784,1128222.04937107,927575.464917347,355740.898249294,4730.64686119954,1038586.63662206,2834950.9348277,3948065.10398692,205468.942925115,43.6613250598972
"297",99687.2125562755,245155.206052253,4090848.15377331,127347.876673169,6990.57766780897,898461.412061715,1130276.27358289,923980.443740791,349107.877687471,4698.32040764485,1031728.37538201,2834032.52036486,3950163.40248587,209635.245639362,50.1019245461685
"298",103205.329361057,250400.855409426,4085448.94237515,124825.929338107,6984.04988506237,903177.016119473,1119020.89431001,928090.955511491,353250.886439559,4707.28112220075,1023494.65451946,2840042.25028056,3951452.10211335,208014.184222335,47.6689927368718
"299",102856.547037054,243368.424478524,4092143.39181815,122682.937099665,6969.50304072888,911079.27102665,1114115.64102267,917723.449759118,361495.676974793,4722.16159075277,1015941.18193629,2851979.93449881,3955125.15842273,201912.385925541,47.3353685183404
"300",103600.222714118,241128.973444348,4097649.65950332,122094.106860588,7007.38668248618,899294.629401677,1120932.29257412,920068.637605045,361868.824781111,4671.551278489,1026982.1478842,2847402.73398153,3947273.70289164,202128.068358302,60.0620390248163
"301",102732.256762804,241417.740652319,4093305.8349136,125356.685689956,6983.93354370649,909249.293645538,1123531.44356783,910978.012757293,357948.754303552,4691.878404006,1017895.44959166,2844514.81577984,3960708.15232911,202785.560006493,63.1880522875003
"302",99906.8933448813,247987.012345259,4091476.48001166,126494.706900026,7008.08646352573,930669.646905436,1114999.25839079,905530.371727329,352166.6964391,4684.80407423602,999300.459749685,2846477.72926396,3967985.14826102,207429.596660875,46.1094622382416
"303",100965.952082451,237510.003663614,4103736.48715722,121221.852208877,6993.3155832174,932202.733805149,1112111.04408678,906706.517032563,351565.890670245,4694.06327437519,996708.314112402,2859842.95224961,3954548.99581021,213303.257120879,51.6211424073974
"304",101986.763630331,245652.048210899,4096216.90537546,120176.46693597,6960.1320908532,930790.283493418,1104531.62979595,906757.816458869,362361.273990932,4732.8630311292,997099.952876248,2859280.32199314,3962017.27816569,203553.259073098,46.0048780175988
"305",101192.11134257,244565.724172608,4099223.03123901,120208.489237575,6986.45932444644,925487.388985449,1109342.7505215,908741.3273124,361001.452930288,4696.50516029932,1003197.49967198,2855555.52530588,3957027.64144861,204881.057832138,56.0355152542353
"306",102771.802604047,245230.614599707,4096892.96439749,117581.014028392,7012.52194516785,919524.204241249,1125807.48526255,900365.986159353,358243.264403612,4670.77322305507,1007580.9931547,2838425.90013774,3967733.04944314,210266.721567994,55.704831777074
"307",100589.305920909,235923.973456336,4102992.07370397,123689.951178324,7011.40885635869,915044.72352255,1107867.81142614,917251.280250818,364252.460726693,4672.00105598037,1014242.97055654,2865672.21511752,3944748.64604518,198148.588094982,55.5900876609249
"308",102196.447736648,236349.840219065,4104588.44356811,120474.134006857,7006.12617660001,903855.694189958,1118093.70990102,920176.47823616,362577.84791033,4680.0105164867,1023824.85807339,2855020.44987992,3940227.07819572,203039.018082814,52.8633069132874
"309",101968.588859849,249649.091824403,4085451.28113883,124210.479761149,6986.63365988541,913383.715201386,1121565.06868611,904202.326437444,363826.687378505,4699.46583230708,1014524.69593876,2838249.83948949,3975338.39242377,198053.832860346,52.9005078075066
"310",103086.065201611,251923.007829601,4086980.17190146,123709.364091144,6962.91881450491,915920.946945477,1116329.35168763,911856.738550939,358721.842354746,4709.47248794448,1010869.98785291,2841211.64048278,3966155.08954761,203659.79355411,66.608697550606
"311",108546.477770079,255963.097280071,4074730.22344658,122354.120627146,6981.1795819647,910313.262349357,1118941.37012463,912776.945682414,362672.41820496,4699.96442621583,1011017.25988056,2834559.5325953,3977484.830871,201064.461167895,57.8559918194666
"312",109069.466510298,252835.867293333,4078673.55241581,124449.385714624,6983.76807652566,907550.266838714,1129590.32778794,911905.482470108,353192.161200389,4697.26276460188,1013257.26665099,2827037.80491874,3974412.96511408,208449.453084987,57.9691588724489
"313",109613.094950116,255267.698548304,4073060.30180406,123974.677140642,6948.7213744881,908224.113898109,1132484.01804825,913966.636880551,350562.117012996,4731.296469491,1012039.79115178,2821712.28340344,3977965.06131537,211554.205846362,58.9821560208957
